id,technique_id,name,tactic,x_mitre_platforms,malware_tool_name,software_id,software_count,threat Name,group_id,group_count,campaign_name,campaign_id,campaign_count,Mitigation Count,Detection Count
attack-pattern--4bc31b94-045b-4752-8920-aebaebdb6470,T1087.003,Email Account,['discovery'],"['Windows', 'Office Suite']",Grandoreiro;Lizar;TrickBot;Backdoor.Oldrea;BoomBox;MailSniper;Ruler;Emotet,malware--958b5d06-8bb0-4c5b-a2e7-0130fe654ac7;malware--f74a5069-015d-4404-83ad-5ca01056c0dc;malware--00806466-754d-44ea-ad6f-0caf59cb8556;malware--083bb47b-02c8-4423-81a2-f9ef58572974;malware--c26f1c05-b861-4970-94dc-2f7f921a3074;tool--999c4e6e-b8dc-4b4f-8d6e-1b829f29997e;tool--90ac9266-68ce-46f2-b24f-5eb3b2a8ea38;malware--32066e94-3112-48ca-b9eb-ba2b59d2f023,8,TA505;Magic Hound;RedCurl;Sandworm Team,intrusion-set--7eda3dd8-b09b-4705-8090-c2ad9fb8c14d;intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13;intrusion-set--82323c70-4186-4b61-94f5-b227c3b28e89;intrusion-set--381fcf73-60f6-4ab2-9991-6af3cbc35192,4,C0027;HomeLand Justice,campaign--df74f7ad-b10d-431c-9f1d-a2bc18dadefa;campaign--7e21077d-2589-43a7-a5f9-490061289526,2,0,2
attack-pattern--4ae4f953-fe58-4cc8-a327-33257e30a830,T1010,Application Window Discovery,['discovery'],"['macOS', 'Windows', 'Linux']",njRAT;Flagpro;Cadelspy;NetTraveler;Attor;Trojan.Karagany;DarkWatchman;PowerDuke;DarkGate;WINERACK;InvisiMole;Aria-body;Grandoreiro;Kazuar;Remexi;NETWIRE;SOUNDBITE;DUSTTRAP;Duqu;NightClub;Machete;PLEAD;FunnyDream;PoisonIvy;Metamorfo;ROKRAT;HotCroissant;QakBot;SILENTTRINITY;Catchamas,malware--d906e6f7-434c-44c0-b51a-ed50af8f7945;malware--592260fb-dd5c-4a30-8d99-106a0485be0d;malware--a705b085-1eae-455e-8f4d-842483d814eb;malware--cafd0bf8-2b9c-46c7-ae3c-3e0f42c5062e;malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa;malware--82cb34ba-02b5-432b-b2d2-07f55cbf674d;malware--63686509-069b-4143-99ea-4e59cad6cb2a;malware--00c3bfcb-99bd-4767-8c03-b08f585f5c8a;malware--6f6f67c9-556d-4459-95c2-78d272190e52;malware--49abab73-3c5c-476e-afd5-69b5c732d845;malware--47afe41c-4c08-485e-b062-c3bd209a1cce;malware--3161d76a-e2b2-4b97-9906-24909b735386;malware--958b5d06-8bb0-4c5b-a2e7-0130fe654ac7;malware--536be338-e2ef-4a6b-afb6-8d5568b91eb2;malware--ecc2f65a-b452-4eaf-9689-7e181f17f7a5;malware--2a70812b-f1ef-44db-8578-a496a227aef2;malware--9ca488bd-9587-48ef-b923-1743523e63b2;malware--33139388-de0c-49ff-862a-041c315b142d;malware--68dca94f-c11d-421e-9287-7c501108e18c;malware--91c57ed3-7c32-4c68-b388-7db00cb8dac6;malware--35cd1d01-1ede-44d2-b073-a264d727bc04;malware--b57f419e-8b12-49d3-886b-145383725dcd;malware--be25c1c0-1590-4219-a3d5-6f31799d1d1b;malware--b42378e0-f147-496f-992a-26a49705395b;malware--81c57a96-fc8c-4f91-af8e-63e24c2927c2;malware--60a9c2f0-b7a5-4e8e-959c-e1a3ff314a5f;malware--aad11e34-02ca-4220-91cd-2ed420af4db3;malware--edc5e045-5401-42bb-ad92-52b5b2ee0de9;tool--1244e058-fa10-48cb-b484-0bcf671107ae;malware--8d9e758b-735f-4cbc-ba7c-32cd15138b2a,30,Lazarus Group;Volt Typhoon;HEXANE,intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a;intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2;intrusion-set--f29b7c5e-2439-42ad-a86f-9f8984fafae3,3,,,0,0,3
attack-pattern--4ab929c6-ee2d-4fb5-aab4-b14be2ed7179,T1547.009,Shortcut Modification,"['persistence', 'privilege-escalation']",['Windows'],RogueRobin;Reaver;Grandoreiro;RedLeaves;Okrum;Helminth;MarkiRAT;Gazer;BlackEnergy;Comnie;SslMM;Micropsia;BACKSPACE;S-Type;TinyZBot;Astaroth;SPACESHIP;SHIPSHAPE;Bazar;Empire;FELIXROOT;KONNI;Kazuar;SeaDuke;InvisiMole,malware--8ec6e3b4-b06d-4805-b6aa-af916acc2122;malware--65341f30-bec6-4b1d-8abf-1a5620446c29;malware--958b5d06-8bb0-4c5b-a2e7-0130fe654ac7;malware--17b40f60-729f-4fe8-8aea-cc9ee44a95d5;malware--4b6ec280-7bbb-48ff-ae59-b189520ebe83;malware--eff1a885-6f90-42a1-901f-eef6e7a1905e;malware--532c6004-b1e8-415b-9516-f7c14ba783b1;malware--76abb3ef-dafd-4762-97cb-a35379429db4;malware--54cc1d4f-5c53-4f0e-9ef5-11b4998e82e4;malware--f4c80d39-ce10-4f74-9b50-a7e3f5df1f2e;malware--2fb26586-2b53-4b9a-ad4f-2b3bcb9a2421;malware--8c050cea-86e1-4b63-bf21-7af4fa483349;malware--fb261c56-b80e-43a9-8351-c84081e7213d;malware--66b1dcde-17a0-4c7b-95fa-b08d430c2131;malware--c0c45d38-fe57-4cd4-b2b2-9ecd0ddd4ca9;malware--edb24a93-1f7a-4bbf-a738-1397a14662c6;malware--8b880b41-5139-4807-baa9-309690218719;malware--b1de6916-7a22-4460-8d26-6b5483ffaa2a;malware--99fdf3b4-96ef-4ab9-b191-fc683441cad0;tool--3433a9e8-1c47-4320-b9bf-ed449061d1c3;malware--cf8df906-179c-4a78-bd6e-6605e30f6624;malware--86b92f6c-9c05-4c51-b361-4c7bb13e21a1;malware--536be338-e2ef-4a6b-afb6-8d5568b91eb2;malware--67e6d66b-1b82-4699-b47a-e2efb6268d14;malware--47afe41c-4c08-485e-b062-c3bd209a1cce,25,APT39;Leviathan;Lazarus Group;Gorgon Group,intrusion-set--44e43fad-ffcb-4210-abcf-eaaed9735f80;intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e;intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a;intrusion-set--1f21da59-6a13-455b-afd0-d58d0a5a7d27,4,,,0,3,3
attack-pattern--4a5b7ade-8bb5-4853-84ed-23f262002665,T1611,Escape to Host,['privilege-escalation'],"['Windows', 'Linux', 'Containers']",Peirates;Siloscape;Doki;Hildegard,tool--79dd477a-8226-4b3d-ad15-28623675f221;malware--4fbd565b-bf55-4ac7-80b4-b183a7b64b9c;malware--4f1c389e-a80e-4a3e-9b0e-9be8c91df64f;malware--40a1b8ec-7295-416c-a6b1-68181d86f120,4,TeamTNT,intrusion-set--35d1b3be-49d4-42f1-aaa6-ef159c880bca,1,,,0,4,5
attack-pattern--4a2975db-414e-4c0c-bd92-775987514b4b,T1564.011,Ignore Process Interrupts,['defense-evasion'],"['Linux', 'macOS', 'Windows']",GoldMax;BPFDoor;OSX/Shlayer,malware--5c747acd-47f0-4c5a-b9e5-213541fc01e0;malware--8d1f89fd-4dde-40ab-80e0-a7b80249162e;malware--f1314e75-ada8-49f4-b281-b1fb8b48f2a7,3,,,0,,,0,0,2
attack-pattern--49fca0d2-685d-41eb-8bd4-05451cc3a742,T1480.002,Mutual Exclusion,['defense-evasion'],"['Windows', 'Linux', 'macOS']",REvil;GrimAgent;PoisonIvy;SUNSPOT;Gazer;Black Basta,malware--ac61f1f9-7bb1-465e-9b8a-c2ce8e88baf5;malware--c9b99d03-ff11-4a48-95f0-82660d582c25;malware--b42378e0-f147-496f-992a-26a49705395b;malware--bf48e7f8-752c-4ce8-bf8f-748edacd8fa6;malware--76abb3ef-dafd-4762-97cb-a35379429db4;malware--8d242fb4-9033-4f13-8a88-4b9b4bcd9a53,6,,,0,,,0,1,2
attack-pattern--494ab9f0-36e0-4b06-b10d-57285b040a06,T1016.002,Wi-Fi Discovery,['discovery'],"['Linux', 'macOS', 'Windows']",Emotet;Agent Tesla,malware--32066e94-3112-48ca-b9eb-ba2b59d2f023;malware--e7a5229f-05eb-440e-b982-9a6d2b2b87c8,2,Magic Hound,intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,1,,,0,0,2
attack-pattern--4933e63b-9b77-476e-ab29-761bc5b7d15a,T1620,Reflective Code Loading,['defense-evasion'],"['macOS', 'Linux', 'Windows']",SILENTTRINITY;Uroburos;BADHATCH;WhisperGate;Gelsemium;Lokibot;PowerSploit;Cobalt Strike;metaMain;Cuba;Donut;Emotet;IceApple;Pikabot;Brute Ratel C4;LunarLoader;Sardonic;ThiefQuest;FoggyWeb,tool--1244e058-fa10-48cb-b484-0bcf671107ae;malware--80a014ba-3fef-4768-990b-37d8bd10d7f4;malware--3553b49d-d4ae-4fb6-ab17-0adbc520c888;malware--49fee0b0-390e-4bde-97f8-97ed46bd19b7;malware--efa7c4d6-8e30-41d9-a8fd-26dc337f4a1b;malware--cb741463-f0fe-42e0-8d45-bc7e8335f5ae;tool--13cd9151-83b7-410d-9f98-25d0f0d1d80d;malware--a7881f21-e978-4fe4-af56-92c9416a2616;malware--df350889-4de9-44e5-8cb3-888b8343e97c;malware--6cd07296-14aa-403d-9229-6343d03d4752;tool--a7b5df47-73bb-4d47-b701-869f185633a6;malware--32066e94-3112-48ca-b9eb-ba2b59d2f023;malware--dd889a55-fb2c-4ec7-8e9f-c399939a49e1;malware--02739f57-7585-4319-acd3-794ae8ff3a70;tool--75d8b521-6b6a-42ff-8af3-d97e20ce12a5;malware--6490afef-d88e-4e2b-b9d9-a472508ca59d;malware--0c52f5bc-557d-4083-bd27-66d7cdb794bb;malware--727afb95-3d0f-4451-b297-362a43909923;malware--72911fe3-f085-40f7-b4f2-f25a4221fe44,19,Lazarus Group;Kimsuky,intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a;intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f,2,,,0,0,3
attack-pattern--4eb28bed-d11a-4641-9863-c2ac017d910a,T1562.002,Disable Windows Event Logging,['defense-evasion'],['Windows'],Wevtutil,tool--f91162cc-1686-4ff8-8115-bf3f61a4cc7a,1,Threat Group-3390;Magic Hound,intrusion-set--fb366179-766c-4a4a-afa1-52bff1fd601c;intrusion-set--f9d6633a-55e6-4adc-9263-6ae080421a13,2,2016 Ukraine Electric Power Attack;SolarWinds Compromise;HomeLand Justice,campaign--aa73efef-1418-4dbe-b43c-87a498e97234;campaign--808d6b30-df4e-4341-8248-724da4bac650;campaign--7e21077d-2589-43a7-a5f9-490061289526,3,4,7
attack-pattern--457c7820-d331-465a-915e-42f85500ccc4,T1218,System Binary Proxy Execution,['defense-evasion'],"['Windows', 'Linux', 'macOS']",,,0,Lazarus Group;Volt Typhoon,intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a;intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,2,,,0,6,7
attack-pattern--451a9977-d255-43c9-b431-66de80130c8c,T1205,Traffic Signaling,"['defense-evasion', 'persistence', 'command-and-control']","['Linux', 'macOS', 'Windows', 'Network']",BUSHWALK;ZIPLINE;Umbreon;Chaos;Winnti for Linux;Penquin;SYNful Knock;Pandora;Kobalos;Ryuk;Uroburos,malware--29a0bb87-1162-4c83-9834-2a98a876051b;malware--d9765cbd-4c88-4805-ba98-4c6ccb56b864;malware--3d8e547d-9456-4f32-a895-dc86134e282f;malware--5bcd5511-6756-4824-a692-e8bb109364af;malware--8787e86d-8475-4f13-acea-d33eb83b6105;malware--d18cb958-f4ad-4fb3-bb4f-e8994d206550;malware--84c1ecc6-e5a2-4e8a-bf4b-651a618e0053;malware--a545456a-f9a7-47ad-9ea6-8b017def38d1;malware--9abdda30-08e0-4ab1-9cf0-d447654c6de9;malware--a020a61c-423f-4195-8c46-ba1d21abba37;malware--80a014ba-3fef-4768-990b-37d8bd10d7f4,11,,,0,Cutting Edge,campaign--4fdd2487-26c1-494e-8702-ec5abe9aa1d9,1,2,4
attack-pattern--43f2776f-b4bd-4118-94b8-fee47e69676d,T1567.004,Exfiltration Over Webhook,['exfiltration'],"['Windows', 'macOS', 'Linux', 'SaaS', 'Office Suite']",,,0,,,0,,,0,1,5
attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,T1055,Process Injection,"['defense-evasion', 'privilege-escalation']","['Linux', 'macOS', 'Windows']",IronNetInjector;SLOTHFULMEDIA;DUSTTRAP;BADHATCH;Lizar;Agent Tesla;Donut;REvil;BBK;TSCookie;GuLoader;HyperBro;Bazar;Sliver;COATHANGER;ANDROMEDA;JPIN;Mispadu;Wiarp;QakBot;NavRAT;Bumblebee;StoneDrill;gh0st RAT;Remcos;Backdoor.Oldrea;NETWIRE;AuditCred;HTRAN;Cobalt Strike;Clambling;Waterbear;SILENTTRINITY;Ryuk;WarzoneRAT;InvisiMole;Woody RAT;Empire;Gazer;Attor;Cardinal RAT;CostaBricks;ABK;Smoke Loader;Ninja;PoshC2;Avenger;metaMain;Wingbird;Egregor;ROKRAT;HOPLIGHT;ShadowPad;PcShare;TrickBot;Pandora;JHUHUGIT;Dyre;Mis-Type,tool--b1595ddd-a783-482a-90e1-8afc8d48467e;malware--feb2d7bb-aacb-48df-ad04-ccf41a30cd90;malware--33139388-de0c-49ff-862a-041c315b142d;malware--3553b49d-d4ae-4fb6-ab17-0adbc520c888;malware--f74a5069-015d-4404-83ad-5ca01056c0dc;malware--e7a5229f-05eb-440e-b982-9a6d2b2b87c8;tool--a7b5df47-73bb-4d47-b701-869f185633a6;malware--ac61f1f9-7bb1-465e-9b8a-c2ce8e88baf5;malware--f0fc920e-57a3-4af5-89be-9ea594c8b1ea;malware--76ac7989-c5cc-42e2-93e3-d6c476f01ace;malware--45c759ac-b490-48bb-80d4-c8eee3431027;malware--5e814485-012d-423d-b769-026bfed0f451;malware--99fdf3b4-96ef-4ab9-b191-fc683441cad0;tool--11f8d7eb-1927-4806-9267-3a11d4d4d6be;malware--0c242cc5-58d3-4fe3-a866-b00a4b6fb817;malware--dcd9548e-df9e-47c2-81f3-bc084289959d;malware--de6cb631-52f6-4169-a73b-7965390b0c30;malware--4e6464d2-69df-4e56-8d4c-1973f84d7b80;malware--039814a0-88de-46c5-a4fb-b293db21880a;malware--edc5e045-5401-42bb-ad92-52b5b2ee0de9;malware--53a42597-1974-4b8e-84fd-3675e8992053;malware--04378e79-4387-468a-a8f7-f974b8254e44;malware--8dbadf80-468c-4a62-b817-4e4d8b606887;malware--88c621a7-aef9-4ae0-94e3-1fc87123eb24;tool--7cd0bc75-055b-4098-a00e-83dc8beaff14;malware--083bb47b-02c8-4423-81a2-f9ef58572974;malware--2a70812b-f1ef-44db-8578-a496a227aef2;malware--24b4ce59-eaac-4c8b-8634-9b093b7ccd92;tool--d5e96a35-7b0b-4c6a-9533-d63ecbda563e;malware--a7881f21-e978-4fe4-af56-92c9416a2616;malware--6e95feb1-78ee-48d3-b421-4d76663b5c49;malware--f3f1fbed-7e29-49cb-8579-4a378f858deb;tool--1244e058-fa10-48cb-b484-0bcf671107ae;malware--a020a61c-423f-4195-8c46-ba1d21abba37;malware--fde19a18-e502-467f-be14-58c71b4e7f4b;malware--47afe41c-4c08-485e-b062-c3bd209a1cce;malware--3bc7e862-5610-4c02-9c48-15b2e2dc1ddb;tool--3433a9e8-1c47-4320-b9bf-ed449061d1c3;malware--76abb3ef-dafd-4762-97cb-a35379429db4;malware--8f423bd7-6ca7-4303-9e85-008c7ad5fdaa;malware--b879758f-bbc4-4cab-b5ba-177ac9b009b4;malware--5d342981-5194-41e7-b33f-8e91998d7d88;malware--a0ebedca-d558-4e48-8ff7-4bf76208d90c;malware--0c824410-58ff-49b2-9cf2-1c96b182bdf0;malware--023254de-caaf-4a05-b2c7-e4e2f283f7a5;tool--4b57c098-f043-4da2-83ef-7588a6d426bc;malware--36ede314-7db4-4d09-b53d-81bbfbe5f6f8;malware--df350889-4de9-44e5-8cb3-888b8343e97c;malware--a8d3d497-2da9-4797-8e0b-ed176be08654;malware--cc4c1287-9c86-4447-810c-744f3880ec37;malware--60a9c2f0-b7a5-4e8e-959c-e1a3ff314a5f;malware--454fe82d-6fd2-4ac6-91ab-28a33fe01369;malware--ec9e00dd-0313-4d5b-8105-c20aa47abffc;tool--3a53b207-aba2-4a2b-9cdb-273d633669e7;malware--00806466-754d-44ea-ad6f-0caf59cb8556;malware--a545456a-f9a7-47ad-9ea6-8b017def38d1;malware--8ae43c46-57ef-47d5-a77a-eebb35628db2;malware--63c2a130-8a5b-452f-ad96-07cf0af12ffe;malware--e1161124-f22e-487f-9d5f-ed8efc8dcd61,59,Silence;APT32;Wizard Spider;Cobalt Group;TA2541;Kimsuky;APT5;APT37;Turla;PLATINUM;APT41,intrusion-set--d13c8a7f-740b-4efa-a232-de7d6bb05321;intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e;intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7;intrusion-set--dc6fe6ee-04c2-49be-ba3d-f38d2463c02a;intrusion-set--467271fd-47c0-4e90-a3f9-d84f5cf790d0;intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f;intrusion-set--c1aab4c9-4c34-4f4f-8541-d529e46a07f9;intrusion-set--4a2ce82e-1a74-468a-a6fb-bbead541383c;intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6;intrusion-set--f9c06633-dcff-48a1-8588-759e7cec5694;intrusion-set--18854f55-ac7c-4634-bd9a-352dd07613b7,11,Cutting Edge;Operation Sharpshooter;Operation Wocao;2015 Ukraine Electric Power Attack,campaign--4fdd2487-26c1-494e-8702-ec5abe9aa1d9;campaign--37764c78-2a99-46d1-a7ea-6454b9bf93a0;campaign--b03d5112-e23a-4ac8-add0-be7502d24eff;campaign--46421788-b6e1-4256-b351-f8beffd1afba,4,2,7
attack-pattern--43c9bc06-715b-42db-972f-52d25c09a20c,T1659,Content Injection,"['initial-access', 'command-and-control']","['Linux', 'macOS', 'Windows']",Disco,malware--e1445afd-c359-45ed-8f27-626dc4d5e157,1,MoustachedBouncer,intrusion-set--7251b44b-6072-476c-b8d9-a6e32c355b28,1,,,0,2,3
attack-pattern--438c967d-3996-4870-bfc2-3954752a1927,T1070.008,Clear Mailbox Data,['defense-evasion'],"['Linux', 'macOS', 'Windows', 'Office Suite']",LunarMail;Goopy,malware--a5789a26-2b7b-4b2d-a25f-31182468d4bb;malware--eac3d77f-2b7b-4599-ba74-948dc16633ad,2,,,0,SolarWinds Compromise,campaign--808d6b30-df4e-4341-8248-724da4bac650,1,3,5
attack-pattern--43881e51-ac74-445b-b4c6-f9f9e9bf23fe,T1547.010,Port Monitors,"['persistence', 'privilege-escalation']",['Windows'],,,0,,,0,,,0,0,4
attack-pattern--435dfb86-2697-4867-85b5-2fef496c0517,T1552,Unsecured Credentials,['credential-access'],"['Windows', 'SaaS', 'IaaS', 'Linux', 'macOS', 'Containers', 'Network', 'Office Suite', 'Identity Provider']",Pacu;DarkGate;Astaroth;NPPSPY,tool--1b3b8f96-43b1-4460-8e02-1f53d7802fb9;malware--6f6f67c9-556d-4459-95c2-78d272190e52;malware--edb24a93-1f7a-4bbf-a738-1397a14662c6;tool--0630d1a7-54da-4a48-a6af-eb8a62b13c17,4,Volt Typhoon,intrusion-set--174279b4-399f-4ddb-966e-5efedd1dd5f2,1,,,0,11,6
attack-pattern--54ca26f3-c172-4231-93e5-ccebcac2161f,T1556.007,Hybrid Identity,"['credential-access', 'defense-evasion', 'persistence']","['Windows', 'SaaS', 'IaaS', 'Office Suite', 'Identity Provider']",AADInternals,tool--2c5281dd-b5fd-4531-8aea-c1bf8a0f8756,1,APT29,intrusion-set--899ce53f-13a0-479b-a0e4-67d46e241542,1,,,0,3,4
attack-pattern--54b4c251-1f0e-4eba-ba6b-dbc7a6f6f06b,T1071.003,Mail Protocols,['command-and-control'],"['Linux', 'macOS', 'Windows', 'Network']",LightNeuron;CORESHELL;ComRAT;BadPatch;CHOPSTICK;Uroburos;Zebrocy;OLDBAIT;RDAT;Remsec;JPIN;Cannon;NavRAT;NightClub;LunarMail;Goopy;Agent Tesla;IMAPLoader;SUGARDUMP,malware--6ba1d7ae-d60b-43e6-9f08-a8b787e9d9cb;malware--60c18d06-7b91-4742-bae3-647845cd9d81;malware--da5880b4-f7da-4869-85f2-e0aba84b8565;malware--9af05de0-bc09-4511-a350-5eb8b06185c1;malware--ccd61dfc-b03f-4689-8c18-7c97eab08472;malware--80a014ba-3fef-4768-990b-37d8bd10d7f4;malware--a4f57468-fbd5-49e4-8476-52088220b92d;malware--2dd34b01-6110-4aac-835d-b5e7b936b0be;malware--4b346d12-7f91-48d2-8f06-b26ffa0d825b;malware--69d6f4a9-fcf0-4f51-bca7-597c51ad0bb8;malware--de6cb631-52f6-4169-a73b-7965390b0c30;malware--d20b397a-ea47-48a9-b503-2e2a3551e11d;malware--53a42597-1974-4b8e-84fd-3675e8992053;malware--91c57ed3-7c32-4c68-b388-7db00cb8dac6;malware--a5789a26-2b7b-4b2d-a25f-31182468d4bb;malware--eac3d77f-2b7b-4599-ba74-948dc16633ad;malware--e7a5229f-05eb-440e-b982-9a6d2b2b87c8;malware--3058b264-fe6b-46be-8948-2d1fadaf8adf;malware--9c10cede-c0bb-4c5c-91c0-8baec30abaf6,19,Turla;APT32;SilverTerrier;Kimsuky;APT28,intrusion-set--7a19ecb1-3c65-4de3-a230-993516aed6a6;intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e;intrusion-set--76565741-3452-4069-ab08-80c0ea95bbeb;intrusion-set--0ec2f388-bf0f-4b5c-97b1-fc736d26c25f;intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c,5,,,0,1,2
attack-pattern--54a649ff-439a-41a4-9856-8d144a2551ba,T1021,Remote Services,['lateral-movement'],"['Linux', 'macOS', 'Windows', 'IaaS']",MacMa;Kivars;Brute Ratel C4;Stuxnet,malware--bdee9574-7479-4073-a7dc-e86d8acd073a;malware--b2d134a1-7bd5-4293-94d4-8fc978cb1cd7;tool--75d8b521-6b6a-42ff-8af3-d97e20ce12a5;malware--088f1d6e-0783-47c6-9923-9c79b2af43d4,4,Wizard Spider;Ember Bear;Aquatic Panda,intrusion-set--dd2d9ca6-505b-4860-a604-233685b802c7;intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9;intrusion-set--64b52e7d-b2c4-4a02-9372-08a463f5dc11,3,,,0,6,8
attack-pattern--544b0346-29ad-41e1-a808-501bb4193f47,T1185,Browser Session Hijacking,['collection'],['Windows'],TrickBot;Dridex;Grandoreiro;Carberp;Melcoz;Agent Tesla;Cobalt Strike;QakBot;Ursnif;Chaes;IcedID,malware--00806466-754d-44ea-ad6f-0caf59cb8556;malware--f01e2711-4b48-4192-a2e8-5f56c945ca19;malware--958b5d06-8bb0-4c5b-a2e7-0130fe654ac7;malware--bbcd7a02-ef24-4171-ac94-a93540173b94;malware--d3105fb5-c494-4fd1-a7be-414eab9e0c96;malware--e7a5229f-05eb-440e-b982-9a6d2b2b87c8;malware--a7881f21-e978-4fe4-af56-92c9416a2616;malware--edc5e045-5401-42bb-ad92-52b5b2ee0de9;malware--1492d0f8-7e14-4af3-9239-bc3fe10d3407;malware--77e0ecf7-ca91-4c06-8012-8e728986a87a;malware--5147ef15-1cae-4707-8ea1-bee8d98b7f1d,11,,,0,,,0,2,3
attack-pattern--543fceb5-cb92-40cb-aacf-6913d4db58bc,T1553.003,SIP and Trust Provider Hijacking,['defense-evasion'],['Windows'],,,0,,,0,,,0,3,3
attack-pattern--53ac20cd-aca3-406e-9aa0-9fc7fdc60a5a,T1560,Archive Collected Data,['collection'],"['Linux', 'macOS', 'Windows']",Chrommme;Exaramel for Windows;ADVSTORESHELL;Empire;TAINTEDSCRIBE;LoFiSe;BloodHound;WellMail;Bumblebee;ShimRatReporter;VERMIN;Gold Dragon;KONNI;XCSSET;Spica;LightNeuron;Cadelspy;FELIXROOT;Machete;Remexi;RunningRAT;Epic;Kessel;Raccoon Stealer;NETWIRE;PowerLess;BLUELIGHT;Backdoor.Oldrea;AppleSeed;Lurid;Zebrocy;Pillowmint;Proton;Lizar;Aria-body;Prikormka;Agent Tesla;Daserf;Dtrack,malware--579607c2-d046-40df-99ab-beb479c37a2a;malware--051eaca1-958f-4091-9e5f-a9acd8f820b5;malware--fb575479-14ef-41e9-bfab-0b7cf10bec73;tool--3433a9e8-1c47-4320-b9bf-ed449061d1c3;malware--7f4bbe05-1674-4087-8a16-8f1ad61b6152;malware--452da2d9-706c-4185-ad6f-f5edaf4b9f48;tool--066b057c-944e-4cfc-b654-e3dfba04b926;malware--959f3b19-2dc8-48d5-8942-c66813a5101a;malware--04378e79-4387-468a-a8f7-f974b8254e44;tool--115f88dd-0618-4389-83cb-98d33ae81848;malware--5189f018-fea2-45d7-b0ed-23f9ee0a46f3;malware--b9799466-9dd7-4098-b2d6-f999ce50b9a8;malware--86b92f6c-9c05-4c51-b361-4c7bb13e21a1;malware--e14085cb-0e8d-4be6-92ba-e3b93ee5978f;malware--824a230d-0f6a-4fd0-99df-8d464db2265e;malware--6ba1d7ae-d60b-43e6-9f08-a8b787e9d9cb;malware--a705b085-1eae-455e-8f4d-842483d814eb;malware--cf8df906-179c-4a78-bd6e-6605e30f6624;malware--35cd1d01-1ede-44d2-b073-a264d727bc04;malware--ecc2f65a-b452-4eaf-9689-7e181f17f7a5;malware--60d50676-459a-47dd-92e9-a827a9fe9c58;malware--6b62e336-176f-417b-856a-8552dd8c44e1;malware--c984b414-b766-44c5-814a-2fe96c913c12;malware--b5a8fb8b-4ff1-43e5-a1ad-75ae565f5175;malware--2a70812b-f1ef-44db-8578-a496a227aef2;malware--35ee9bf3-264b-4411-8a8f-b58cec8f35e4;malware--8bd47506-29ae-44ea-a5c1-c57e8a1ab6b0;malware--083bb47b-02c8-4423-81a2-f9ef58572974;malware--295721d2-ee20-4fa3-ade3-37f4146b4570;malware--251fbae2-78f6-4de7-84f6-194c727a64ad;malware--a4f57468-fbd5-49e4-8476-52088220b92d;malware--bd7a9e13-69fa-4243-a5e5-04326a63f9f2;malware--c541efb4-e7b1-4ad6-9da8-b4e113f5dd42;malware--f74a5069-015d-4404-83ad-5ca01056c0dc;malware--3161d76a-e2b2-4b97-9906-24909b735386;malware--37cc7eb6-12e3-467b-82e8-f20f2cc73c69;malware--e7a5229f-05eb-440e-b982-9a6d2b2b87c8;malware--b6b3dfc7-9a81-43ff-ac04-698bad48973a;malware--f8774023-8021-4ece-9aca-383ac89d2759,39,Dragonfly;Patchwork;Ember Bear;Axiom;APT32;Lazarus Group;APT28;Ke3chang;LuminousMoth;FIN6;Leviathan;menuPass,intrusion-set--1c63d4ec-0a75-4daa-b1df-0d11af3d3cc1;intrusion-set--17862c7d-9e60-48a0-b48e-da4dc4c3f6b0;intrusion-set--a7f57cc1-4540-4429-823f-f4e56b8473c9;intrusion-set--a0cb9370-e39b-44d5-9f50-ef78e412b973;intrusion-set--247cb30b-955f-42eb-97a5-a89fef69341e;intrusion-set--c93fccb1-e8e8-42cf-ae33-2ad1d183913a;intrusion-set--bef4c620-0787-42a8-a96d-b7eb6e85917c;intrusion-set--6713ab67-e25b-49cc-808d-2b36d4fbc35c;intrusion-set--b7f627e2-0817-4cd5-8d50-e75f8aa85cc6;intrusion-set--2a7914cf-dff3-428d-ab0f-1014d1c28aeb;intrusion-set--7113eaa5-ba79-4fb3-b68a-398ee9cd698e;intrusion-set--222fbd21-fc4f-4b7e-9f85-0e6e3a76c33f,12,,,0,1,4
